48,321,366,107,178,30.2108
48,357,64,97,162,28.4266
48,641,276,97,162,29.6138
48,1153,397,97,162,28.2324
49,400,609,208,348,28.7663
49,316,553,189,316,28.3741
49,1082,451,142,237,31.1626
49,1105,547,142,237,29.2482
49,918,237,129,216,28.1831
49,1002,196,117,196,28.9003
49,697,226,117,196,28.6818
49,992,550,117,196,28.5461
49,1134,303,107,178,28.4695
49,211,268,97,162,29.195
51,143,26,156,261,29.31
52,39,91,156,261,28.4203
52,183,196,156,261,29.9065
53,196,327,156,261,31.417
53,97,129,129,216,28.7648
53,206,167,117,196,29.9931
55,205,0,189,316,31.4971
55,13,52,156,261,31.6622
55,508,248,129,216,28.5051
55,520,176,117,196,29.752
55,393,196,117,196,28.6242
55,151,169,107,178,28.1794
55,509,196,107,178,29.5833
55,138,113,97,162,28.4753
55,471,268,97,162,29.7851
55,81,292,97,162,29.9786
57,140,97,129,216,28.4894
58,129,10,129,216,28.8199
58,183,410,129,216,28.4874
58,105,324,97,162,28.2792
59,384,214,107,178,28.4855
59,544,105,97,162,29.5128
59,211,284,97,162,30.2128
59,495,381,97,162,28.5371
60,280,112,336,560,28.4166
60,417,23,278,463,29.3396
60,285,17,107,178,28.0504
60,487,138,97,162,28.0791
61,714,73,97,162,29.3684
62,428,166,142,237,29.4321
62,422,235,117,196,29.7654
62,58,285,117,196,30.1808
62,419,53,107,178,28.0083
62,366,250,107,178,29.6943
63,89,105,97,162,29.0325
64,261,117,156,261,29.2119
65,297,428,142,237,28.903
66,294,348,107,178,29.2369
67,56,40,97,162,29.4256
68,589,21,252,421,28.5606
68,356,273,142,237,28.6742
68,766,196,117,196,31.3252
68,206,334,117,196,28.4958
68,381,235,97,162,28.1747
68,32,365,97,162,29.3754
69,540,324,117,196,28.8348
69,616,8,107,178,28.5888
70,154,285,142,237,28.1634
71,731,139,208,348,29.5123
71,758,0,156,261,28.3085
72,421,252,252,421,30.6772
72,431,143,172,287,29.2189
72,321,416,142,237,28.3597
72,687,226,117,196,32.2415
72,446,40,97,162,29.9562
72,178,292,97,162,28.0296
72,690,471,97,162,28.9216
73,589,42,252,421,28.7347
73,191,34,208,348,28.3397
73,460,57,172,287,29.11
73,392,65,156,261,29.5563
74,667,156,156,261,28.4774
74,481,196,117,196,28.0841
74,638,383,117,196,28.0307
75,54,281,129,216,28.8428
75,455,80,107,178,28.7033
76,196,142,107,178,30.2542
77,71,202,142,237,28.1726
77,108,285,117,196,29.7077
77,333,268,97,162,29.7998
78,205,15,189,316,28.6699
78,178,332,142,237,31.0463
79,176,78,117,196,29.6575
79,48,284,97,162,28.2511
79,162,300,97,162,28.9026
80,261,243,208,348,28.87
80,308,357,97,162,29.0135
80,341,471,97,162,28.7931
81,261,190,142,237,28.2079
81,16,333,97,162,29.8766
81,381,414,97,162,31.1748
81,154,438,97,162,28.1477
82,196,13,156,261,29.1389
82,78,65,156,261,28.6652
82,235,248,156,261,28.084
82,235,261,156,261,28.0731
82,127,363,117,196,29.0935
82,366,375,107,178,29.563
83,126,189,252,421,28.2476
83,57,114,229,383,28.0508
83,176,98,117,196,29.58
83,324,81,97,162,28.3666
84,87,139,208,348,29.5567
84,39,334,117,196,29.4356
84,32,333,97,162,28.1205
84,64,389,97,162,29.6112
85,324,151,129,216,31.5288
85,97,194,129,216,30.5098
85,157,373,117,196,30.3991
85,56,73,97,162,28.0146
88,151,108,129,216,30.3258
88,294,206,117,196,28.6135
90,16,194,97,162,28.0788
91,15,0,189,316,28.7923
92,129,227,129,216,28.7068
93,101,127,305,509,29.9829
93,261,26,156,261,30.7696
93,285,356,142,237,28.5749
93,86,410,129,216,29.6605
93,19,442,117,196,29.2292
93,312,428,107,178,28.7541
94,187,201,172,287,29.0847
96,261,118,142,237,32.2513
96,205,97,129,216,29.4529
96,16,24,97,162,28.4087
97,49,39,117,196,28.1496
97,19,58,117,196,28.2268
97,129,129,97,162,29.8491
99,321,178,142,237,29.1276
99,98,127,117,196,28.3558
99,275,235,117,196,29.0863
99,357,294,107,178,28.6552
99,259,146,97,162,35.5229
99,105,308,97,162,28.1035
100,444,196,156,261,28.2182
100,9,245,117,196,29.6001
100,527,89,97,162,28.9336
101,227,140,129,216,28.9161
101,464,248,129,216,28.5434
101,227,121,97,162,28.1637
101,8,194,97,162,28.0706
102,248,259,129,216,28.7893
102,437,268,107,178,29.7746
102,308,316,97,162,32.2614
103,471,40,97,162,28.3327
104,91,52,156,261,28.9921
104,58,78,117,196,28.0593
104,73,73,97,162,28.2151
106,412,147,117,196,29.2702
107,292,300,97,162,28.2882
109,412,98,117,196,29.2112
111,259,86,129,216,28.8752
111,461,245,117,196,29.7852
111,17,259,107,178,29.8329
111,321,276,107,178,28.7004
111,251,243,97,162,28.445
113,56,284,97,162,31.4534
114,235,365,97,162,31.5643
115,75,399,129,216,28.4962
115,339,437,107,178,30.8074
115,113,365,97,162,28.6765
116,107,392,142,237,28.2271
116,205,108,129,216,28.8759
116,71,339,107,178,28.6598
117,84,126,252,421,28.9187
117,130,104,156,261,28.8405
117,157,432,117,196,29.3539
117,211,170,97,162,28.5888
117,284,430,97,162,29.0697
118,69,34,208,348,29.9487
118,49,314,117,196,28.0492
118,73,276,97,162,28.921
119,59,71,142,237,30.4982
119,166,332,142,237,28.0247
119,89,455,107,178,28.8669
120,156,278,208,348,28.307
120,97,248,129,216,28.6008
120,178,462,97,162,28.4488
121,100,158,172,287,28.5977
121,225,118,142,237,28.451
121,237,151,129,216,30.3428
121,343,275,117,196,29.4492
121,53,134,107,178,29.2758
121,357,196,107,178,30.3922
122,115,162,278,463,30.3641
122,154,357,97,162,31.1726
122,121,438,97,162,28.4649
123,29,412,117,196,32.5522
124,8,129,97,162,31.2718
124,64,243,97,162,30.2291
125,73,373,97,162,29.3324
126,156,208,208,348,28.3716
126,243,243,208,348,28.4096
127,194,292,97,162,31.1286
128,189,147,252,421,28.0563
128,157,245,117,196,28.9152
128,259,169,107,178,28.2748
131,208,139,208,348,30.0317
132,178,0,142,237,28.4759
133,86,71,172,287,31.0217
133,118,380,142,237,29.8919
133,154,389,97,162,28.0295
135,287,19,229,383,28.5876
136,142,23,142,237,30.7688
136,95,237,142,237,28.9848
137,259,21,129,216,28.1761
138,275,147,117,196,30.368
139,302,43,129,216,28.0349
140,287,209,156,261,28.5668
140,117,167,117,196,28.4711
140,341,89,97,162,28.413
141,364,79,189,316,29.16
141,108,151,129,216,28.5149
141,412,216,117,196,29.7062
141,16,89,97,162,28.1156
142,378,54,129,216,29.2566
142,452,108,117,196,28.9572
142,8,294,107,178,29.3313
142,194,211,97,162,28.7671
142,64,251,97,162,28.644
143,172,140,129,216,29.8284
143,137,186,117,196,33.4651
143,402,160,107,178,28.1959
143,160,259,107,178,28.0799
143,487,251,97,162,28.0473
144,486,21,129,216,28.4218
144,303,107,107,178,28.0448
144,44,276,107,178,28.1387
144,511,235,97,162,29.7066
145,227,308,97,162,30.8674
146,221,94,189,316,28.2233
146,187,187,172,287,29.1216
146,78,78,117,196,28.4807
146,285,89,107,178,29.3684
147,183,78,156,261,28.5146
147,273,178,142,237,29.4502
147,137,29,117,196,28.3896
148,108,245,117,196,29.9431
148,381,121,97,162,29.8222
149,357,142,107,178,28.1019
149,129,227,97,162,28.0913
150,189,126,189,316,28.7932
150,91,104,156,261,30.0701
150,54,183,129,216,28.0899
150,422,108,117,196,28.9152
150,304,216,117,196,29.3027
150,89,107,107,178,29.5721
151,100,86,172,287,29.4237
151,418,196,156,261,30.9261
151,56,73,97,162,28.4483
151,121,251,97,162,28.303
152,419,142,107,178,30.1751
152,389,8,97,162,29.6562
152,178,235,97,162,30.6057
154,292,219,97,162,28.2187
155,43,21,129,216,30.7894
155,300,48,97,162,29.2958
157,300,63,189,316,29.5976
157,194,276,97,162,28.5006
158,259,227,97,162,28.1305
159,316,142,189,316,29.1975
159,302,129,129,216,29.2928
160,91,104,156,261,28.7306
160,503,170,97,162,28.7091
160,406,284,97,162,29.1772
162,330,104,208,348,28.5523
162,190,118,142,237,29.3321
162,495,235,97,162,30.8494
163,44,8,107,178,28.274
164,520,245,117,196,29.8989
165,64,32,129,216,28.5077
165,410,75,129,216,28.8091
165,265,117,117,196,31.9097
166,209,156,156,261,28.1861
167,295,52,208,348,28.0266
167,300,117,156,261,29.5976
167,166,214,142,237,28.0523
167,53,169,107,178,33.9343
167,178,232,107,178,30.4457
167,316,97,97,162,28.3454
168,134,285,107,178,29.1137
168,146,308,97,162,30.2625
169,471,216,117,196,29.7595
169,203,300,97,162,28.4382
171,470,52,156,261,28.2026
173,52,104,156,261,28.4285
173,169,196,107,178,28.4497
174,381,292,97,162,28.229
175,156,26,156,261,28.6421
177,167,186,117,196,28.3891
180,91,52,156,261,31.1269
180,431,143,156,261,29.2346
180,117,183,156,261,28.3507
180,380,130,142,237,29.4997
180,313,129,129,216,28.6693
180,475,248,129,216,28.3219
180,129,186,97,162,28.5368
181,107,142,107,178,28.6892
182,222,91,156,261,28.8592
182,104,156,156,261,28.6744
183,363,0,117,196,29.7822
183,397,0,97,162,28.8238
183,406,24,97,162,28.0395
184,178,243,97,162,28.5625
185,335,86,129,216,28.1762
187,191,34,208,348,28.0698
189,97,0,129,216,28.3924
189,501,186,117,196,31.8291
189,259,214,107,178,28.8593
191,252,42,252,421,29.8609
191,241,116,107,178,28.0382
193,170,52,156,261,30.4177
193,183,205,129,216,28.7562
194,325,19,229,383,28.5968
194,115,57,172,287,28.8078
194,39,196,156,261,28.5083
194,402,8,107,178,28.9413
195,297,142,142,237,29.9059
195,471,49,117,196,30.6751
197,186,186,117,196,28.5302
197,357,97,97,162,28.2669
198,140,32,129,216,29.533
199,98,160,107,178,30.1299
199,8,178,97,162,30.2977
199,268,292,97,162,29.0629
201,527,142,107,178,32.0875
201,511,64,97,162,30.5721
204,384,71,107,178,29.6043
205,11,107,142,237,30.1329
207,237,83,142,237,29.0622
208,285,23,142,237,30.4852
209,17,214,107,178,28.1952
210,65,170,156,261,28.1723
211,140,183,129,216,28.3099
211,134,178,107,178,28.887
214,461,58,117,196,28.1537
214,462,81,97,162,29.6028
214,203,243,97,162,30.723
215,276,44,107,178,28.1215
217,518,44,107,178,28.0057
219,333,292,97,162,29.3806
220,194,259,97,162,29.439
221,86,143,172,287,28.6957
222,248,0,129,216,29.4541
223,216,78,117,196,29.0881
223,304,245,117,196,28.3585
223,235,0,97,162,28.149
223,73,251,97,162,28.2047
223,284,259,97,162,28.8718
225,226,157,117,196,28.03
226,511,146,97,162,28.2866
227,208,34,208,348,28.1542
230,255,0,117,196,28.2078
231,392,26,156,261,31.2272
231,481,9,117,196,32.5828
233,15,47,189,316,30.2442
233,482,232,107,178,30.473
238,330,294,107,178,29.3985
239,285,0,142,237,28.66
243,186,0,117,196,29.1693
245,108,54,129,216,28.3746
251,235,24,97,162,29.0959
252,343,19,117,196,28.0593
252,316,24,97,162,33.8908
252,324,97,97,162,29.3874
253,214,53,107,178,31.2633
257,225,59,142,237,28.0809
259,68,9,117,196,28.3123
260,108,140,129,216,31.2269
262,39,98,117,196,30.1422
264,259,24,97,162,29.2633
264,48,251,97,162,29.5114
265,121,0,97,162,28.8265
265,203,178,97,162,29.5571
268,62,214,107,178,28.7067
269,482,80,107,178,29.1631
269,491,276,107,178,28.9361
270,57,71,172,287,29.1639
270,23,202,142,237,30.3193
270,333,211,97,162,28.0537
270,89,259,97,162,29.2788
271,248,130,156,261,28.2426
271,300,73,97,162,28.7237
272,86,187,172,287,28.4449
272,518,241,107,178,28.2963
272,16,268,97,162,31.1587
273,38,0,229,383,30.387
273,57,172,172,287,30.2025
273,43,194,129,216,28.2663
273,62,107,107,178,28.0302
273,32,121,97,162,29.5128
274,348,276,107,178,28.9426
274,339,285,107,178,29.2937
274,89,129,97,162,29.754
274,89,243,97,162,28.7951
277,249,23,142,237,28.1044
277,108,49,117,196,30.0753
277,116,26,107,178,29.3945
281,378,64,129,216,29.2697
281,402,89,107,178,28.3741
281,357,0,97,162,28.7644
284,151,291,129,216,29.865
287,126,63,189,316,28.7298
